Nombre equipo,Fecha,Nombre jugador,Posicion,X Posicion,Y Posicion,Distancia,Tiro convertido
Memphis Grizzlies,2015-11-11,Matt Barnes,Alero,72.98,117.36,13.5,0.12
Memphis Grizzlies,2015-11-11,Mike Conley,Base,-51.45,149.99,15.83,0.08
Memphis Grizzlies,2015-11-11,Tony Allen,Escolta,-52.9,63.82,8.86,0.71
Memphis Grizzlies,2015-11-11,Zach Randolph,Ala-Pívot,42.17,92.67,6.77,0.46
Memphis Grizzlies,2015-11-13,Courtney Lee,Escolta,22.46,120.5,20.62,0.25
Memphis Grizzlies,2015-11-13,JaMychal Green,Ala-Pívot,-16.43,65.24,8.71,0.43
Memphis Grizzlies,2015-11-13,Jeff Green,Alero,-10.6,82.22,7.6,0.4
Memphis Grizzlies,2015-11-13,Marc Gasol,Pívot,-54.32,104.93,9.67,0.61
Memphis Grizzlies,2015-11-13,Matt Barnes,Alero,-21.6,207.78,24.0,1.0
Memphis Grizzlies,2015-11-13,Mike Conley,Base,-14.04,125.39,16.08,0.31
Memphis Grizzlies,2015-11-13,Tony Allen,Escolta,-5.94,89.64,2.0,0.0
Memphis Grizzlies,2015-11-13,Zach Randolph,Ala-Pívot,37.22,106.42,7.0,0.38
Memphis Grizzlies,2015-11-15,Courtney Lee,Escolta,17.46,116.95,16.57,0.43
Memphis Grizzlies,2015-11-15,JaMychal Green,Ala-Pívot,-16.96,137.28,9.17,0.67
Memphis Grizzlies,2015-11-15,Jeff Green,Alero,-55.46,108.53,8.5,0.58
Memphis Grizzlies,2015-11-15,Marc Gasol,Pívot,-50.09,126.66,11.0,0.7
Memphis Grizzlies,2015-11-15,Matt Barnes,Alero,-95.79,158.07,14.25,0.0
Memphis Grizzlies,2015-11-15,Mike Conley,Base,-63.26,112.51,13.93,0.5
Memphis Grizzlies,2015-11-15,Tony Allen,Escolta,-65.56,136.4,9.5,0.67
Memphis Grizzlies,2015-11-15,Zach Randolph,Ala-Pívot,-39.31,135.93,11.62,0.75
Memphis Grizzlies,2015-11-16,Courtney Lee,Escolta,-37.48,121.93,11.33,0.67
Memphis Grizzlies,2015-11-16,JaMychal Green,Ala-Pívot,-50.02,171.41,18.0,0.2
Memphis Grizzlies,2015-11-16,Jeff Green,Alero,30.34,87.06,7.77,0.38
Memphis Grizzlies,2015-11-16,Marc Gasol,Pívot,-12.15,130.64,10.38,0.54
Memphis Grizzlies,2015-11-16,Matt Barnes,Alero,171.48,117.76,23.5,0.5
Memphis Grizzlies,2015-11-16,Mike Conley,Base,-22.39,122.92,14.38,0.62
Memphis Grizzlies,2015-11-16,Tony Allen,Escolta,-24.21,145.19,3.5,0.5
Memphis Grizzlies,2015-11-16,Zach Randolph,Ala-Pívot,-5.52,106.13,6.81,0.25
Memphis Grizzlies,2015-11-20,Courtney Lee,Escolta,52.61,147.23,16.57,0.43
Memphis Grizzlies,2015-11-20,JaMychal Green,Ala-Pívot,11.64,143.68,3.67,0.33
Memphis Grizzlies,2015-11-20,Jeff Green,Alero,17.74,159.55,17.44,0.22
Memphis Grizzlies,2015-11-20,Marc Gasol,Pívot,-28.8,123.39,9.07,0.5
Memphis Grizzlies,2015-11-20,Matt Barnes,Alero,67.6,123.04,11.67,0.56
Memphis Grizzlies,2015-11-20,Mike Conley,Base,-23.98,167.22,14.71,0.59
Memphis Grizzlies,2015-11-20,Tony Allen,Escolta,12.64,92.81,10.71,0.43
Memphis Grizzlies,2015-11-20,Vince Carter,Escolta,63.66,120.31,20.17,0.33
Memphis Grizzlies,2015-11-21,Courtney Lee,Escolta,6.37,58.21,11.86,0.43
Memphis Grizzlies,2015-11-21,JaMychal Green,Ala-Pívot,-4.84,161.85,10.5,0.5
Memphis Grizzlies,2015-11-21,Jeff Green,Alero,-28.66,112.22,6.86,0.43
Memphis Grizzlies,2015-11-21,Marc Gasol,Pívot,44.29,146.07,8.22,0.33
Memphis Grizzlies,2015-11-21,Matt Barnes,Alero,75.52,103.7,12.5,0.5
Memphis Grizzlies,2015-11-21,Mike Conley,Base,-42.4,144.96,7.83,0.42
Memphis Grizzlies,2015-11-21,Tony Allen,Escolta,-64.77,99.43,7.17,0.5
Memphis Grizzlies,2015-11-21,Vince Carter,Escolta,-0.16,136.48,18.5,0.5
Memphis Grizzlies,2015-11-24,Courtney Lee,Escolta,12.68,144.41,14.4,0.0
Memphis Grizzlies,2015-11-24,JaMychal Green,Ala-Pívot,11.19,124.85,8.57,0.71
Memphis Grizzlies,2015-11-24,Jeff Green,Alero,-11.03,104.33,4.43,0.57
Memphis Grizzlies,2015-11-24,Marc Gasol,Pívot,-37.94,94.78,8.17,0.33
Memphis Grizzlies,2015-11-24,Matt Barnes,Alero,-19.8,148.7,18.57,0.36
Memphis Grizzlies,2015-11-24,Mike Conley,Base,-29.64,133.51,9.06,0.47
Memphis Grizzlies,2015-11-24,Tony Allen,Escolta,-84.89,103.11,17.2,0.4
Memphis Grizzlies,2015-11-24,Vince Carter,Escolta,-60.43,176.14,12.75,0.25
Memphis Grizzlies,2015-11-25,Courtney Lee,Escolta,9.34,111.52,14.79,0.57
Memphis Grizzlies,2015-11-25,JaMychal Green,Ala-Pívot,14.11,94.35,1.17,0.33
Memphis Grizzlies,2015-11-25,Jeff Green,Alero,-1.69,71.24,6.8,0.5
Memphis Grizzlies,2015-11-25,Marc Gasol,Pívot,-7.3,109.68,12.17,0.42
Memphis Grizzlies,2015-11-25,Matt Barnes,Alero,28.01,123.14,14.55,0.45
Memphis Grizzlies,2015-11-25,Mike Conley,Base,1.58,139.01,14.0,0.78
Memphis Grizzlies,2015-11-25,Tony Allen,Escolta,54.55,116.9,4.8,0.5
Memphis Grizzlies,2015-11-25,Vince Carter,Escolta,-227.99,12.39,22.0,0.0
Memphis Grizzlies,2015-11-29,Courtney Lee,Escolta,161.6,194.37,14.0,0.5
Memphis Grizzlies,2015-11-29,JaMychal Green,Ala-Pívot,58.94,34.47,14.67,0.33
Memphis Grizzlies,2015-11-29,Jeff Green,Alero,104.79,130.52,12.6,0.4
Memphis Grizzlies,2015-11-29,Marc Gasol,Pívot,-33.78,62.07,9.62,0.5
Memphis Grizzlies,2015-11-29,Matt Barnes,Alero,31.2,168.58,14.2,0.5
Memphis Grizzlies,2015-11-29,Mike Conley,Base,-69.1,83.39,10.64,0.43
Memphis Grizzlies,2015-11-29,Tony Allen,Escolta,0.09,102.29,4.88,0.5
Memphis Grizzlies,2015-11-29,Vince Carter,Escolta,-45.36,120.03,10.75,0.25
Memphis Grizzlies,2015-11-29,Zach Randolph,Ala-Pívot,51.75,103.91,4.71,0.35
Memphis Grizzlies,2015-12-01,Courtney Lee,Escolta,0.76,145.44,8.25,0.5
Memphis Grizzlies,2015-12-01,JaMychal Green,Ala-Pívot,-21.12,190.25,2.0,0.5
Memphis Grizzlies,2015-12-01,Jeff Green,Alero,19.36,164.09,9.09,0.27
Memphis Grizzlies,2015-12-01,Marc Gasol,Pívot,-8.13,161.32,11.73,0.5
Memphis Grizzlies,2015-12-01,Matt Barnes,Alero,95.15,90.46,9.8,0.5
Memphis Grizzlies,2015-12-01,Mike Conley,Base,56.42,139.15,14.1,0.5
Memphis Grizzlies,2015-12-01,Tony Allen,Escolta,-59.12,121.71,15.0,0.33
Memphis Grizzlies,2015-12-01,Vince Carter,Escolta,-16.37,-0.25,2.0,1.0
Memphis Grizzlies,2015-12-01,Zach Randolph,Ala-Pívot,-0.12,137.67,5.85,0.38
Memphis Grizzlies,2015-12-03,Courtney Lee,Escolta,-34.83,45.12,11.67,0.33
Memphis Grizzlies,2015-12-03,JaMychal Green,Ala-Pívot,-69.03,141.35,15.0,0.5
Memphis Grizzlies,2015-12-03,Jeff Green,Alero,-35.96,121.78,9.55,0.36
Memphis Grizzlies,2015-12-03,Marc Gasol,Pívot,-63.15,79.82,10.27,0.64
Memphis Grizzlies,2015-12-03,Matt Barnes,Alero,-152.02,156.94,9.0,0.33
Memphis Grizzlies,2015-12-03,Mike Conley,Base,-66.31,99.29,13.77,0.38
Memphis Grizzlies,2015-12-03,Tony Allen,Escolta,-19.16,175.48,8.33,0.0
Memphis Grizzlies,2015-12-03,Vince Carter,Escolta,-191.19,130.72,15.5,0.0
Memphis Grizzlies,2015-12-03,Zach Randolph,Ala-Pívot,6.17,114.88,7.2,0.4
Memphis Grizzlies,2015-12-06,Courtney Lee,Escolta,-30.28,101.68,13.58,0.58
Memphis Grizzlies,2015-12-06,JaMychal Green,Ala-Pívot,-33.42,52.31,1.25,0.5
Memphis Grizzlies,2015-12-06,Jeff Green,Alero,67.62,143.69,10.0,0.4
Memphis Grizzlies,2015-12-06,Marc Gasol,Pívot,-67.45,98.58,8.94,0.53
Memphis Grizzlies,2015-12-06,Matt Barnes,Alero,18.22,85.16,12.25,0.25
Memphis Grizzlies,2015-12-06,Mike Conley,Base,-30.48,127.48,12.71,0.29
Memphis Grizzlies,2015-12-06,Tony Allen,Escolta,-150.15,84.51,11.5,0.0
Memphis Grizzlies,2015-12-06,Vince Carter,Escolta,216.22,40.58,24.0,0.0
Memphis Grizzlies,2015-12-06,Zach Randolph,Ala-Pívot,-5.44,71.21,8.19,0.31
Memphis Grizzlies,2015-12-09,Courtney Lee,Escolta,-25.34,108.26,13.22,0.67
Memphis Grizzlies,2015-12-09,JaMychal Green,Ala-Pívot,48.44,151.18,4.25,0.25
Memphis Grizzlies,2015-12-09,Jeff Green,Alero,23.92,153.24,11.86,0.57
Memphis Grizzlies,2015-12-09,Marc Gasol,Pívot,-56.61,106.99,9.33,0.5
Memphis Grizzlies,2015-12-09,Matt Barnes,Alero,20.93,153.29,18.71,0.43
Memphis Grizzlies,2015-12-09,Mike Conley,Base,-42.38,148.68,16.46,0.31
Memphis Grizzlies,2015-12-09,Tony Allen,Escolta,35.65,109.1,4.5,0.33
Memphis Grizzlies,2015-12-09,Zach Randolph,Ala-Pívot,14.8,103.41,8.06,0.56
Memphis Grizzlies,2015-12-13,Courtney Lee,Escolta,-22.84,97.51,15.75,0.5
Memphis Grizzlies,2015-12-13,JaMychal Green,Ala-Pívot,37.59,20.35,0.33,0.67
Memphis Grizzlies,2015-12-13,Jeff Green,Alero,-18.61,93.09,11.25,0.5
Memphis Grizzlies,2015-12-13,Marc Gasol,Pívot,-19.13,104.23,14.4,0.5
Memphis Grizzlies,2015-12-13,Matt Barnes,Alero,0.82,123.95,18.56,0.56
Memphis Grizzlies,2015-12-13,Mike Conley,Base,43.59,116.33,12.7,0.4
Memphis Grizzlies,2015-12-13,Zach Randolph,Ala-Pívot,2.87,46.95,8.11,0.67
Memphis Grizzlies,2015-12-14,Courtney Lee,Escolta,1.08,115.61,15.09,0.55
Memphis Grizzlies,2015-12-14,JaMychal Green,Ala-Pívot,-151.6,86.67,9.0,0.0
Memphis Grizzlies,2015-12-14,Jeff Green,Alero,9.91,130.46,5.58,0.5
Memphis Grizzlies,2015-12-14,Marc Gasol,Pívot,-27.09,144.0,10.94,0.53
Memphis Grizzlies,2015-12-14,Matt Barnes,Alero,47.29,143.8,14.78,0.78
Memphis Grizzlies,2015-12-14,Mike Conley,Base,-14.29,173.77,12.21,0.5
Memphis Grizzlies,2015-12-14,Zach Randolph,Ala-Pívot,-33.5,127.33,6.29,0.57
Memphis Grizzlies,2015-12-16,Courtney Lee,Escolta,22.9,87.55,12.86,0.86
Memphis Grizzlies,2015-12-16,Jeff Green,Alero,75.96,67.9,9.25,0.25
Memphis Grizzlies,2015-12-16,Marc Gasol,Pívot,7.77,64.96,16.25,0.5
Memphis Grizzlies,2015-12-16,Matt Barnes,Alero,-44.08,88.18,17.0,0.0
Memphis Grizzlies,2015-12-16,Zach Randolph,Ala-Pívot,-66.32,162.03,14.0,0.5
Memphis Grizzlies,2015-12-18,Courtney Lee,Escolta,-10.39,90.61,17.62,0.25
Memphis Grizzlies,2015-12-18,JaMychal Green,Ala-Pívot,97.77,116.58,0.4,0.6
Memphis Grizzlies,2015-12-18,Jarell Martin,Ala-Pívot,215.51,2.64,6.0,0.0
Memphis Grizzlies,2015-12-18,Jeff Green,Alero,-7.58,113.19,11.14,0.0
Memphis Grizzlies,2015-12-18,Marc Gasol,Pívot,37.35,88.19,9.43,0.43
Memphis Grizzlies,2015-12-18,Matt Barnes,Alero,22.05,165.41,17.11,0.44
Memphis Grizzlies,2015-12-18,Mike Conley,Base,31.63,127.52,13.17,0.5
Memphis Grizzlies,2015-12-18,Zach Randolph,Ala-Pívot,-42.4,146.63,6.0,0.3
Memphis Grizzlies,2015-12-19,Courtney Lee,Escolta,-48.07,134.62,21.67,0.17
Memphis Grizzlies,2015-12-19,JaMychal Green,Ala-Pívot,56.02,148.92,17.33,0.33
Memphis Grizzlies,2015-12-19,Jeff Green,Alero,-23.88,143.6,11.27,0.45
Memphis Grizzlies,2015-12-19,Marc Gasol,Pívot,-26.11,125.12,8.33,0.5
Memphis Grizzlies,2015-12-19,Matt Barnes,Alero,4.07,87.53,11.93,0.43
Memphis Grizzlies,2015-12-19,Mike Conley,Base,25.6,129.03,11.62,0.38
Memphis Grizzlies,2015-12-19,Vince Carter,Escolta,31.29,101.59,14.6,0.6
Memphis Grizzlies,2015-12-19,Zach Randolph,Ala-Pívot,107.54,108.5,13.0,0.75
Memphis Grizzlies,2015-12-22,Courtney Lee,Escolta,3.4,123.94,8.17,0.5
Memphis Grizzlies,2015-12-22,JaMychal Green,Ala-Pívot,-47.89,126.53,3.75,0.75
Memphis Grizzlies,2015-12-22,Jeff Green,Alero,-49.65,130.19,10.67,1.0
Memphis Grizzlies,2015-12-22,Marc Gasol,Pívot,-8.96,127.87,12.73,0.47
Memphis Grizzlies,2015-12-22,Matt Barnes,Alero,11.36,159.82,14.88,0.62
Memphis Grizzlies,2015-12-22,Mike Conley,Base,-2.97,135.32,12.38,0.46
Memphis Grizzlies,2015-12-22,Tony Allen,Escolta,13.1,46.84,8.8,0.0
Memphis Grizzlies,2015-12-22,Vince Carter,Escolta,29.4,170.28,19.71,0.43
Memphis Grizzlies,2015-12-22,Zach Randolph,Ala-Pívot,16.04,100.9,6.3,0.6
Memphis Grizzlies,2015-12-23,Courtney Lee,Escolta,-74.77,58.81,19.17,0.5
Memphis Grizzlies,2015-12-23,JaMychal Green,Ala-Pívot,-126.77,66.78,4.5,0.75
Memphis Grizzlies,2015-12-23,Jeff Green,Alero,26.69,65.55,16.79,0.57
Memphis Grizzlies,2015-12-23,Marc Gasol,Pívot,-47.05,101.39,9.89,0.33
Memphis Grizzlies,2015-12-23,Matt Barnes,Alero,51.83,139.19,16.67,0.17
Memphis Grizzlies,2015-12-23,Mike Conley,Base,-13.47,146.23,11.56,0.56
Memphis Grizzlies,2015-12-23,Tony Allen,Escolta,38.49,211.79,6.0,0.5
Memphis Grizzlies,2015-12-23,Vince Carter,Escolta,29.96,131.25,20.6,0.0
Memphis Grizzlies,2015-12-23,Zach Randolph,Ala-Pívot,-26.21,141.7,7.11,0.56
Memphis Grizzlies,2015-12-26,Courtney Lee,Escolta,-34.83,107.2,15.4,0.4
Memphis Grizzlies,2015-12-26,JaMychal Green,Ala-Pívot,84.72,168.45,7.2,0.4
Memphis Grizzlies,2015-12-26,Jeff Green,Alero,21.69,93.29,6.4,0.6
Memphis Grizzlies,2015-12-26,Marc Gasol,Pívot,-9.24,130.64,9.0,0.44
Memphis Grizzlies,2015-12-26,Matt Barnes,Alero,-22.78,211.97,10.89,0.33
Memphis Grizzlies,2015-12-26,Mike Conley,Base,32.92,119.7,14.15,0.35
Memphis Grizzlies,2015-12-26,Tony Allen,Escolta,-6.78,52.19,4.75,0.5
Memphis Grizzlies,2015-12-26,Vince Carter,Escolta,82.35,151.58,8.5,0.0
Memphis Grizzlies,2015-12-26,Zach Randolph,Ala-Pívot,32.55,97.39,6.11,0.42
Memphis Grizzlies,2015-12-27,Courtney Lee,Escolta,-0.31,122.18,15.86,0.71
Memphis Grizzlies,2015-12-27,JaMychal Green,Ala-Pívot,34.08,164.62,8.29,0.43
Memphis Grizzlies,2015-12-27,Jarell Martin,Ala-Pívot,7.33,3.36,12.33,0.33
Memphis Grizzlies,2015-12-27,Jeff Green,Alero,-80.03,107.42,12.67,0.67
Memphis Grizzlies,2015-12-27,Marc Gasol,Pívot,-45.32,105.14,10.09,0.64
Memphis Grizzlies,2015-12-27,Matt Barnes,Alero,-39.45,27.22,15.67,0.67
Memphis Grizzlies,2015-12-27,Mike Conley,Base,-14.85,150.0,14.36,0.64
Memphis Grizzlies,2015-12-27,Tony Allen,Escolta,-66.38,159.8,7.5,0.33
Memphis Grizzlies,2015-12-27,Vince Carter,Escolta,37.22,165.83,16.33,0.33
Memphis Grizzlies,2015-12-27,Zach Randolph,Ala-Pívot,5.91,92.26,11.25,0.88
Memphis Grizzlies,2015-12-29,Courtney Lee,Escolta,-10.75,143.36,17.2,0.6
Memphis Grizzlies,2015-12-29,JaMychal Green,Ala-Pívot,57.2,90.67,13.33,0.0
Memphis Grizzlies,2015-12-29,Jeff Green,Alero,18.15,132.58,8.5,0.43
Memphis Grizzlies,2015-12-29,Marc Gasol,Pívot,-33.69,137.34,11.53,0.4
Memphis Grizzlies,2015-12-29,Mike Conley,Base,-54.79,131.52,14.58,0.42
Memphis Grizzlies,2015-12-29,Tony Allen,Escolta,-67.75,97.15,6.5,0.38
Memphis Grizzlies,2015-12-29,Vince Carter,Escolta,-72.19,164.03,21.0,0.0
Memphis Grizzlies,2015-12-29,Zach Randolph,Ala-Pívot,-56.71,71.74,7.3,0.7
Memphis Grizzlies,2016-01-02,Courtney Lee,Escolta,71.19,137.72,11.38,0.62
Memphis Grizzlies,2016-01-02,Jeff Green,Alero,28.56,152.83,15.89,0.33
Memphis Grizzlies,2016-01-02,Marc Gasol,Pívot,-31.01,115.63,10.76,0.41
Memphis Grizzlies,2016-01-02,Mike Conley,Base,-13.72,149.02,13.57,0.36
Memphis Grizzlies,2016-01-02,Tony Allen,Escolta,-7.86,46.97,4.44,0.56
Memphis Grizzlies,2016-01-02,Vince Carter,Escolta,-105.18,238.68,24.0,0.0
Memphis Grizzlies,2016-01-02,Zach Randolph,Ala-Pívot,66.14,116.61,8.5,0.4
Memphis Grizzlies,2016-01-04,Courtney Lee,Escolta,-43.25,93.53,10.0,0.67
Memphis Grizzlies,2016-01-04,JaMychal Green,Ala-Pívot,-76.73,109.55,5.5,0.75
Memphis Grizzlies,2016-01-04,Jeff Green,Alero,-39.3,133.77,9.83,0.25
Memphis Grizzlies,2016-01-04,Marc Gasol,Pívot,-68.0,104.86,12.75,0.25
Memphis Grizzlies,2016-01-04,Matt Barnes,Alero,50.65,130.34,15.2,0.0
Memphis Grizzlies,2016-01-04,Mike Conley,Base,29.46,150.52,13.31,0.23
Memphis Grizzlies,2016-01-04,Tony Allen,Escolta,-45.56,111.92,10.38,0.38
Memphis Grizzlies,2016-01-04,Zach Randolph,Ala-Pívot,-20.95,110.96,9.67,0.61
Memphis Grizzlies,2016-01-06,Courtney Lee,Escolta,-25.43,79.59,19.5,0.0
Memphis Grizzlies,2016-01-06,JaMychal Green,Ala-Pívot,-43.64,151.12,12.29,0.57
Memphis Grizzlies,2016-01-06,Jeff Green,Alero,16.46,148.73,12.92,0.25
Memphis Grizzlies,2016-01-06,Marc Gasol,Pívot,-14.59,120.03,10.82,0.18
Memphis Grizzlies,2016-01-06,Matt Barnes,Alero,43.91,104.62,13.91,0.55
Memphis Grizzlies,2016-01-06,Tony Allen,Escolta,-24.05,60.24,2.2,0.6
Memphis Grizzlies,2016-01-06,Vince Carter,Escolta,112.53,139.3,14.0,0.33
Memphis Grizzlies,2016-01-06,Zach Randolph,Ala-Pívot,25.1,101.14,9.31,0.38
Memphis Grizzlies,2016-01-08,JaMychal Green,Ala-Pívot,56.34,193.27,19.0,0.0
Memphis Grizzlies,2016-01-08,Jeff Green,Alero,-18.89,138.53,13.69,0.31
Memphis Grizzlies,2016-01-08,Marc Gasol,Pívot,-28.84,152.99,10.41,0.29
Memphis Grizzlies,2016-01-08,Matt Barnes,Alero,50.47,91.54,21.71,0.57
Memphis Grizzlies,2016-01-08,Tony Allen,Escolta,-48.26,103.5,0.4,0.8
Memphis Grizzlies,2016-01-08,Vince Carter,Escolta,-13.56,127.96,23.5,0.0
Memphis Grizzlies,2016-01-08,Zach Randolph,Ala-Pívot,37.23,88.69,7.58,0.47
Memphis Grizzlies,2016-01-10,JaMychal Green,Ala-Pívot,-21.14,106.65,3.0,1.0
Memphis Grizzlies,2016-01-10,Jeff Green,Alero,6.82,67.05,7.18,0.18
Memphis Grizzlies,2016-01-10,Marc Gasol,Pívot,-12.78,159.78,8.53,0.29
Memphis Grizzlies,2016-01-10,Matt Barnes,Alero,51.15,117.58,8.25,0.33
Memphis Grizzlies,2016-01-10,Tony Allen,Escolta,65.72,135.04,3.67,0.56
Memphis Grizzlies,2016-01-10,Vince Carter,Escolta,38.51,164.92,22.14,0.29
Memphis Grizzlies,2016-01-10,Zach Randolph,Ala-Pívot,54.03,106.11,9.06,0.47
Memphis Grizzlies,2016-01-18,Courtney Lee,Escolta,1.7,166.38,18.45,0.55
Memphis Grizzlies,2016-01-18,JaMychal Green,Ala-Pívot,200.45,149.27,3.0,1.0
Memphis Grizzlies,2016-01-18,Jeff Green,Alero,-14.33,101.41,12.17,0.42
Memphis Grizzlies,2016-01-18,Marc Gasol,Pívot,-7.35,117.56,7.92,0.46
Memphis Grizzlies,2016-01-18,Matt Barnes,Alero,-29.92,149.63,16.56,0.56
Memphis Grizzlies,2016-01-18,Mike Conley,Base,26.18,138.08,17.25,0.5
Memphis Grizzlies,2016-01-18,Tony Allen,Escolta,26.04,116.89,0.8,0.4
Memphis Grizzlies,2016-01-18,Vince Carter,Escolta,222.45,66.11,25.0,0.0
Memphis Grizzlies,2016-01-18,Zach Randolph,Ala-Pívot,-10.47,96.02,8.89,0.33
Memphis Grizzlies,2016-01-21,Courtney Lee,Escolta,11.24,145.48,17.17,0.67
Memphis Grizzlies,2016-01-21,JaMychal Green,Ala-Pívot,17.02,204.93,16.75,0.75
Memphis Grizzlies,2016-01-21,Jeff Green,Alero,-43.21,117.91,16.22,0.33
Memphis Grizzlies,2016-01-21,Marc Gasol,Pívot,-24.66,125.5,12.08,0.62
Memphis Grizzlies,2016-01-21,Matt Barnes,Alero,22.85,121.43,17.5,0.3
Memphis Grizzlies,2016-01-21,Mike Conley,Base,10.12,150.31,8.75,0.5
Memphis Grizzlies,2016-01-21,Vince Carter,Escolta,27.36,142.72,16.67,0.0
Memphis Grizzlies,2016-01-21,Zach Randolph,Ala-Pívot,10.84,86.14,7.86,0.71
Memphis Grizzlies,2016-01-23,Courtney Lee,Escolta,9.34,143.29,19.6,0.6
Memphis Grizzlies,2016-01-23,JaMychal Green,Ala-Pívot,-125.24,58.5,7.67,0.67
Memphis Grizzlies,2016-01-23,Jeff Green,Alero,37.51,105.38,9.78,0.44
Memphis Grizzlies,2016-01-23,Marc Gasol,Pívot,-68.0,91.66,10.0,0.55
Memphis Grizzlies,2016-01-23,Matt Barnes,Alero,-84.7,121.77,14.3,0.5
Memphis Grizzlies,2016-01-23,Mike Conley,Base,-35.38,138.13,12.57,0.29
Memphis Grizzlies,2016-01-23,Vince Carter,Escolta,-132.2,181.93,17.75,0.5
Memphis Grizzlies,2016-01-23,Zach Randolph,Ala-Pívot,-61.51,129.12,12.43,0.29
Miami Heat,2015-10-30,Amar'e Stoudemire,Pívot,81.44,193.14,6.5,0.5
Miami Heat,2015-10-30,Chris Bosh,Ala-Pívot,-82.72,92.66,12.4,0.47
Miami Heat,2015-10-30,Dwyane Wade,Escolta,4.22,152.51,10.87,0.53
Miami Heat,2015-10-30,Gerald Green,Escolta,-55.37,104.56,16.44,0.11
Miami Heat,2015-10-30,Goran Dragic,Base,6.57,110.64,10.22,0.33
Miami Heat,2015-10-30,Hassan Whiteside,Pívot,-53.48,91.7,6.14,0.57
Miami Heat,2015-10-30,Josh McRoberts,Ala-Pívot,95.33,51.32,13.0,0.5
Miami Heat,2015-10-30,Justise Winslow,Alero,-83.47,179.21,14.5,0.25
Miami Heat,2015-10-30,Luol Deng,Ala-Pívot,64.14,96.71,12.5,0.5
Miami Heat,2015-11-01,Chris Bosh,Ala-Pívot,105.6,175.86,14.55,0.36
Miami Heat,2015-11-01,Dwyane Wade,Escolta,25.91,151.22,13.5,0.3
Miami Heat,2015-11-01,Gerald Green,Escolta,73.33,143.6,19.0,0.33
Miami Heat,2015-11-01,Goran Dragic,Base,-92.76,94.84,9.8,0.6
Miami Heat,2015-11-01,Hassan Whiteside,Pívot,37.76,125.54,1.5,0.83
Miami Heat,2015-11-01,Justise Winslow,Alero,-36.8,173.89,7.83,0.5
Miami Heat,2015-11-01,Luol Deng,Ala-Pívot,88.05,145.28,10.11,0.22
Miami Heat,2015-11-01,Tyler Johnson,Escolta,-71.12,89.93,10.0,0.71
Miami Heat,2015-11-03,Chris Andersen,Pívot,0.22,11.74,0.0,1.0
Miami Heat,2015-11-03,Chris Bosh,Ala-Pívot,-1.09,195.53,17.08,0.23
Miami Heat,2015-11-03,Dwyane Wade,Escolta,-11.0,152.11,13.07,0.5
Miami Heat,2015-11-03,Goran Dragic,Base,17.03,114.23,12.82,0.55
Miami Heat,2015-11-03,Hassan Whiteside,Pívot,-3.73,79.19,3.33,0.92
Miami Heat,2015-11-03,Josh McRoberts,Ala-Pívot,9.74,239.43,24.5,0.0
Miami Heat,2015-11-03,Justise Winslow,Alero,-27.73,129.95,12.29,0.29
Miami Heat,2015-11-03,Luol Deng,Ala-Pívot,46.08,110.2,14.56,0.22
Miami Heat,2015-11-03,Tyler Johnson,Escolta,1.04,98.28,8.17,0.5
Miami Heat,2015-11-05,Chris Bosh,Ala-Pívot,-21.2,130.62,11.55,0.45
Miami Heat,2015-11-05,Dwyane Wade,Escolta,9.96,133.87,13.79,0.58
Miami Heat,2015-11-05,Goran Dragic,Base,-13.46,110.59,12.0,0.58
Miami Heat,2015-11-05,Hassan Whiteside,Pívot,-32.56,115.08,2.22,0.56
Miami Heat,2015-11-05,Josh McRoberts,Ala-Pívot,-83.1,36.36,4.0,0.0
Miami Heat,2015-11-05,Josh Richardson,Escolta,-107.41,233.52,18.0,0.0
Miami Heat,2015-11-05,Justise Winslow,Alero,-3.72,114.1,11.57,0.43
Miami Heat,2015-11-05,Luol Deng,Ala-Pívot,-4.96,109.09,12.36,0.27
Miami Heat,2015-11-05,Tyler Johnson,Escolta,-19.49,179.36,14.25,0.5
Miami Heat,2015-11-10,Chris Bosh,Ala-Pívot,14.47,119.74,15.62,0.56
Miami Heat,2015-11-10,Dwyane Wade,Escolta,-73.7,79.34,11.86,0.36
Miami Heat,2015-11-10,Goran Dragic,Base,-4.39,86.47,11.3,0.2
Miami Heat,2015-11-10,Hassan Whiteside,Pívot,5.23,74.6,5.83,0.67
Miami Heat,2015-11-10,Josh McRoberts,Ala-Pívot,58.84,117.81,6.2,0.4
Miami Heat,2015-11-10,Josh Richardson,Escolta,-57.48,185.06,24.0,0.0
Miami Heat,2015-11-10,Justise Winslow,Alero,-14.81,84.92,6.38,0.5
Miami Heat,2015-11-10,Luol Deng,Ala-Pívot,59.53,130.37,18.0,0.5
Miami Heat,2015-11-10,Tyler Johnson,Escolta,49.38,146.33,11.44,0.33
Miami Heat,2015-11-12,Chris Bosh,Ala-Pívot,30.78,81.34,12.22,0.5
Miami Heat,2015-11-12,Goran Dragic,Base,68.76,113.0,13.83,0.42
Miami Heat,2015-11-12,Hassan Whiteside,Pívot,9.28,89.84,4.7,0.4
Miami Heat,2015-11-12,Josh McRoberts,Ala-Pívot,-114.54,183.78,8.33,0.0
Miami Heat,2015-11-12,Josh Richardson,Escolta,80.33,167.41,15.8,0.6
